"Time","Message","Severity"
"5/10/2024 8:33 AM","Table : AADManagedIdentitySignInLogs archive updated successfully to 1095","Information"
"5/10/2024 8:33 AM","Table : AADNonInteractiveUserSignInLogs archive updated successfully to 1095","Information"
"5/10/2024 8:33 AM","Table : AADProvisioningLogs archive updated successfully to 1095","Information"
"5/10/2024 8:33 AM","Table : AADRiskyServicePrincipals archive updated successfully to 1095","Information"
"5/10/2024 8:33 AM","Table : AADRiskyUsers archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : AADServicePrincipalRiskEvents archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : AADServicePrincipalSignInLogs archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : AADUserRiskEvents archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ABSBotRequests archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ABSChannelToBotRequests archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ABSDependenciesRequests archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACICollaborationAudit archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACRConnectedClientList archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSAuthIncomingOperations archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSCallAutomationIncomingOperations archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSCallAutomationMediaSummary archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSCallClientMediaStatsTimeSeries archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSCallClientOperations archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSCallClosedCaptionsSummary archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSCallDiagnostics archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSCallRecordingIncomingOperations archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSCallRecordingSummary archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSCallSummary archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSCallSurvey archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSChatIncomingOperations archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSEmailSendMailOperational archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSEmailStatusUpdateOperational archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSEmailUserEngagementOperational archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSJobRouterIncomingOperations archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSNetworkTraversalDiagnostics archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSNetworkTraversalIncomingOperations archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSRoomsIncomingOperations archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ACSSMSIncomingOperations archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ADAssessmentRecommendation archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : AddonAzureBackupAlerts archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : AddonAzureBackupJobs archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : AddonAzureBackupPolicy archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : AddonAzureBackupProtectedInstance archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : AddonAzureBackupStorage archive updated successfully to 1095","Information"
"5/10/2024 8:34 AM","Table : ADFActivityRun archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFAirflowSchedulerLogs archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFAirflowTaskLogs archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFAirflowWebLogs archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFAirflowWorkerLogs archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFPipelineRun archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFSandboxActivityRun archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFSandboxPipelineRun archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFSSignInLogs archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFSSISIntegrationRuntimeLogs archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFSSISPackageEventMessageContext archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFSSISPackageEventMessages archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFSSISPackageExecutableStatistics archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFSSISPackageExecutionComponentPhases archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFSSISPackageExecutionDataStatistics archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADFTriggerRun archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADPAudit archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADPDiagnostics archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADPRequests archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADReplicationResult archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADSecurityAssessmentRecommendation archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADTDataHistoryOperation archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADTDigitalTwinsOperation archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADTEventRoutesOperation archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADTModelsOperation archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADTQueryOperation archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADXCommand archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADXIngestionBatching archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADXJournal archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADXQuery archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : ADXTableDetails archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : AegDataPlaneRequests archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : AegDeliveryFailureLogs archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : AegPublishFailureLogs archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : AEWAssignmentBlobLogs archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : AEWAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:35 AM","Table : AEWComputePipelinesLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AFSAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AGCAccessLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AgriFoodApplicationAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AgriFoodFarmManagementLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AgriFoodFarmOperationLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AgriFoodInsightLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AgriFoodJobProcessedLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AgriFoodModelInferenceLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AgriFoodProviderAuthLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AgriFoodSatelliteLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AgriFoodSensorManagementLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AgriFoodWeatherLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AGSGrafanaLoginEvents archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AGWAccessLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AGWFirewallLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AGWPerformanceLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AHDSDicomAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AHDSDicomDiagnosticLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AHDSMedTechDiagnosticLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AirflowDagProcessingLogs archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AKSAudit archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AKSAuditAdmin archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AKSControlPlane archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : ALBHealthEvent archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : Alert archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AlertEvidence archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AlertInfo archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AmlComputeClusterEvent archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AmlComputeClusterNodeEvent archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AmlComputeCpuGpuUtilization archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AmlComputeInstanceEvent archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AmlComputeJobEvent archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AmlDataLabelEvent archive updated successfully to 1095","Information"
"5/10/2024 8:36 AM","Table : AmlDataSetEvent archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlDataStoreEvent archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlDeploymentEvent archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlEnvironmentEvent archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlInferencingEvent archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlModelsEvent archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlOnlineEndpointConsoleLog archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlOnlineEndpointEventLog archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlOnlineEndpointTrafficLog archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlPipelineEvent archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlRegistryReadEventsLog archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlRegistryWriteEventsLog archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlRunEvent archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AmlRunStatusChangedEvent archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AMSKeyDeliveryRequests archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AMSLiveEventOperations archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AMSMediaAccountHealth archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AMSStreamingEndpointRequests archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : ANFFileAccess archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : Anomalies archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AOIDatabaseQuery archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AOIDigestion archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AOIStorage archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : ApiManagementGatewayLogs archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : ApiManagementWebSocketConnectionLogs archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AppAvailabilityResults archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AppBrowserTimings archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AppCenterError archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AppDependencies archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AppEnvSpringAppConsoleLogs archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AppEvents archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AppExceptions archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AppMetrics archive updated successfully to 1095","Information"
"5/10/2024 8:37 AM","Table : AppPageViews archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppPerformanceCounters archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppPlatformBuildLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppPlatformContainerEventLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppPlatformIngressLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppPlatformLogsforSpring archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppPlatformSystemLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppRequests archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppServiceAntivirusScanAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppServiceAppLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppServiceAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppServiceAuthenticationLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppServiceConsoleLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppServiceEnvironmentPlatformLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppServiceFileAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppServiceHTTPLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppServiceIPSecAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppServicePlatformLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppServiceServerlessSecurityPluginData archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppSystemEvents archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : AppSystemEvents archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ArcK8sAudit archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ArcK8sAuditAdmin archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ArcK8sControlPlane archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ASCAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ASCDeviceEvents archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ASimAuditEventLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ASimAuthenticationEventLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ASimDhcpEventLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ASimDnsActivityLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ASimFileEventLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ASimNetworkSessionLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ASimProcessEventLogs archive updated successfully to 1095","Information"
"5/10/2024 8:38 AM","Table : ASimRegistryEventLogs archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : ASimUserManagementActivityLogs archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : ASimWebSessionLogs archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : ASRJobs archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : ASRReplicatedItems archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : ATCExpressRouteCircuitIpfix archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AUIEventsAudit archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AUIEventsOperational archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AutoscaleEvaluationsLog archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AutoscaleScaleActionsLog archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AVNMConnectivityConfigurationChange archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AVNMIPAMPoolAllocationChange archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AVNMNetworkGroupMembershipChange archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AVNMRuleCollectionChange archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AVSSyslog archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AWSCloudTrail archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AWSCloudWatch archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AWSGuardDuty archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AWSVPCFlow archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZFWApplicationRule archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZFWApplicationRuleAggregation archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZFWDnsQuery archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZFWFatFlow archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZFWFlowTrace archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZFWIdpsSignature archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZFWInternalFqdnResolutionFailure archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZFWNatRule archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZFWNatRuleAggregation archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZFWNetworkRule archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZFWNetworkRuleAggregation archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZFWThreatIntel archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZKVAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZKVPolicyEvaluationDetailsLogs archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZMSApplicationMetricLogs archive updated successfully to 1095","Information"
"5/10/2024 8:39 AM","Table : AZMSArchiveLogs archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AZMSAutoscaleLogs archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AZMSCustomerManagedKeyUserLogs archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AZMSDiagnosticErrorLogs archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AZMSHybridConnectionsEvents archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AZMSKafkaCoordinatorLogs archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AZMSKafkaUserErrorLogs archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AZMSOperationalLogs archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AZMSRunTimeAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AZMSVnetConnectionEvents archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AzureAssessmentRecommendation archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AzureAttestationDiagnostics archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AzureBackupOperations archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AzureCloudHsmAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AzureDevOpsAuditing archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AzureDiagnostics archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AzureLoadTestingOperation archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AzureMetrics archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : AzureMetricsV2 archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : BaiClusterEvent archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : BaiClusterNodeEvent archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : BaiJobEvent archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : BehaviorAnalytics archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : BlockchainApplicationLog archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : BlockchainProxyLog archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : CassandraAudit archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : CassandraLogs archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : CCFApplicationLogs archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : CDBCassandraRequests archive updated successfully to 1095","Information"
"5/10/2024 8:40 AM","Table : CDBControlPlaneRequests archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : CDBDataPlaneRequests archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : CDBGremlinRequests archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : CDBMongoRequests archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : CDBPartitionKeyRUConsumption archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : CDBPartitionKeyStatistics archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : CDBQueryRuntimeStatistics archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ChaosStudioExperimentEventLogs archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : CHSMManagementAuditLogs archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : CIEventsAudit archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : CIEventsOperational archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : CloudAppEvents archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : CommonSecurityLog archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ComputerGroup archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ConfidentialWatchlist archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ConfigurationChange archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ConfigurationData archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ContainerAppConsoleLogs archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ContainerAppSystemLogs archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ContainerEvent archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ContainerImageInventory archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ContainerInstanceLog archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ContainerInventory archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ContainerLog archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ContainerLogV2 archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ContainerNodeInventory archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ContainerRegistryLoginEvents archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ContainerRegistryRepositoryEvents archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : ContainerServiceLog archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : CoreAzureBackup archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : DatabricksAccounts archive updated successfully to 1095","Information"
"5/10/2024 8:41 AM","Table : DatabricksBrickStoreHttpGateway archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksCapsule8Dataplane archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksClamAVScan archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksCloudStorageMetadata archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksClusterLibraries archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksClusters archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksDashboards archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksDatabricksSQL archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksDataMonitoring archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksDBFS archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksDeltaPipelines archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksFeatureStore archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksFilesystem archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksGenie archive updated successfully to 1095","Information"
"5/10/2024 8:42 AM","Table : DatabricksGitCredentials archive updated successfully to 1095","Information"
