"Time","Message","Severity"
"5/10/2024 2:47 PM","Table : ADFSSISPackageExecutionDataStatistics archive updated successfully to 365","Information"
"5/10/2024 2:47 PM","Table : ADFTriggerRun archive updated successfully to 365","Information"
"5/10/2024 2:47 PM","Table : ADPAudit archive updated successfully to 365","Information"
"5/10/2024 2:47 PM","Table : ADPDiagnostics archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADPRequests archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADReplicationResult archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADSecurityAssessmentRecommendation archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADTDataHistoryOperation archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADTDigitalTwinsOperation archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADTEventRoutesOperation archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADTModelsOperation archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADTQueryOperation archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADXCommand archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADXIngestionBatching archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADXJournal archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADXQuery archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : ADXTableDetails archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : AegDataPlaneRequests archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : AegDeliveryFailureLogs archive updated successfully to 365","Information"
"5/10/2024 2:48 PM","Table : AegPublishFailureLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AEWAssignmentBlobLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AEWAuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AEWComputePipelinesLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AFSAuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AGCAccessLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AgriFoodApplicationAuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AgriFoodFarmManagementLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AgriFoodFarmOperationLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AgriFoodInsightLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AgriFoodJobProcessedLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AgriFoodModelInferenceLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AgriFoodProviderAuthLogs archive updated successfully to 365","Information"
"5/10/2024 2:49 PM","Table : AgriFoodSatelliteLogs archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AgriFoodSensorManagementLogs archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AgriFoodWeatherLogs archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AGSGrafanaLoginEvents archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AGWAccessLogs archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AGWFirewallLogs archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AGWPerformanceLogs archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AHDSDicomAuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AHDSDicomDiagnosticLogs archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AHDSMedTechDiagnosticLogs archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AirflowDagProcessingLogs archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AKSAudit archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AKSAuditAdmin archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AKSControlPlane archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : ALBHealthEvent archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : Alert archive updated successfully to 365","Information"
"5/10/2024 2:50 PM","Table : AlertEvidence archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AlertHistory archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AlertInfo archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlComputeClusterEvent archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlComputeClusterNodeEvent archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlComputeCpuGpuUtilization archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlComputeInstanceEvent archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlComputeJobEvent archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlDataLabelEvent archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlDataSetEvent archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlDataStoreEvent archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlDeploymentEvent archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlEnvironmentEvent archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlInferencingEvent archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlModelsEvent archive updated successfully to 365","Information"
"5/10/2024 2:51 PM","Table : AmlOnlineEndpointConsoleLog archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : AmlOnlineEndpointEventLog archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : AmlOnlineEndpointTrafficLog archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : AmlPipelineEvent archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : AmlRegistryReadEventsLog archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : AmlRegistryWriteEventsLog archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : AmlRunEvent archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : AmlRunStatusChangedEvent archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : AMSKeyDeliveryRequests archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : AMSLiveEventOperations archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : AMSMediaAccountHealth archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : AMSStreamingEndpointRequests archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : ANFFileAccess archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : Anomalies archive updated successfully to 365","Information"
"5/10/2024 2:52 PM","Table : AOIDatabaseQuery archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AOIDigestion archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AOIStorage archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : ApiManagementGatewayLogs archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : ApiManagementWebSocketConnectionLogs archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AppAvailabilityResults archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AppBrowserTimings archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AppCenterError archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AppDependencies archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AppEnvSpringAppConsoleLogs archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AppEvents archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AppExceptions archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AppMetrics archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AppPageViews archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AppPerformanceCounters archive updated successfully to 365","Information"
"5/10/2024 2:53 PM","Table : AppPlatformBuildLogs archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppPlatformContainerEventLogs archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppPlatformIngressLogs archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppPlatformLogsforSpring archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppPlatformSystemLogs archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppRequests archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppServiceAntivirusScanAuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppServiceAppLogs archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppServiceAuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppServiceAuthenticationLogs archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppServiceConsoleLogs archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppServiceEnvironmentPlatformLogs archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppServiceFileAuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppServiceHTTPLogs archive updated successfully to 365","Information"
"5/10/2024 2:54 PM","Table : AppServiceIPSecAuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : AppServicePlatformLogs archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : AppServiceServerlessSecurityPluginData archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : AppSystemEvents archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : AppTraces archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : ArcK8sAudit archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : ArcK8sAuditAdmin archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : ArcK8sControlPlane archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : ASCAuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : ASCDeviceEvents archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : ASimAuditEventLogs archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : ASimAuthenticationEventLogs archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : ASimDhcpEventLogs archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : ASimDnsActivityLogs archive updated successfully to 365","Information"
"5/10/2024 2:55 PM","Table : ASimFileEventLogs archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : ASimNetworkSessionLogs archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : ASimProcessEventLogs archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : ASimRegistryEventLogs archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : ASimUserManagementActivityLogs archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : ASimWebSessionLogs archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : ASRJobs archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : ASRReplicatedItems archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : ATCExpressRouteCircuitIpfix archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : AuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : AUIEventsAudit archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : AUIEventsOperational archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : AutomationAccounts archive updated successfully to 365","Information"
"5/10/2024 2:56 PM","Table : AutoscaleEvaluationsLog archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AutoscaleScaleActionsLog archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AVNMConnectivityConfigurationChange archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AVNMIPAMPoolAllocationChange archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AVNMNetworkGroupMembershipChange archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AVNMRuleCollectionChange archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AVSSyslog archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AWSCloudTrail archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AWSCloudWatch archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AWSGuardDuty archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AWSVPCFlow archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AZFWApplicationRule archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AZFWApplicationRuleAggregation archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AZFWDnsQuery archive updated successfully to 365","Information"
"5/10/2024 2:57 PM","Table : AZFWFatFlow archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZFWFlowTrace archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZFWIdpsSignature archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZFWInternalFqdnResolutionFailure archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZFWNatRule archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZFWNatRuleAggregation archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZFWNetworkRule archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZFWNetworkRuleAggregation archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZFWThreatIntel archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZKVAuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZKVPolicyEvaluationDetailsLogs archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZMSApplicationMetricLogs archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZMSArchiveLogs archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZMSAutoscaleLogs archive updated successfully to 365","Information"
"5/10/2024 2:58 PM","Table : AZMSCustomerManagedKeyUserLogs archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AZMSDiagnosticErrorLogs archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AZMSHybridConnectionsEvents archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AZMSKafkaCoordinatorLogs archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AZMSKafkaUserErrorLogs archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AZMSOperationalLogs archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AZMSRunTimeAuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AZMSVnetConnectionEvents archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AzureAssessmentRecommendation archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AzureAttestationDiagnostics archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AzureBackupOperations archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AzureCloudHsmAuditLogs archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AzureDevOpsAuditing archive updated successfully to 365","Information"
"5/10/2024 2:59 PM","Table : AzureDiagnostics archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : AzureLoadTestingOperation archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : AzureMetrics archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : AzureMetricsV2 archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : AzureNetworkAnalytics_CL archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : AzureNetworkAnalyticsIPDetails_CL archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : BaiClusterEvent archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : BaiClusterNodeEvent archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : BaiJobEvent archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : BehaviorAnalytics archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : BlockchainApplicationLog archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : BlockchainProxyLog archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : CassandraAudit archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : CassandraLogs archive updated successfully to 365","Information"
"5/10/2024 3:00 PM","Table : CCFApplicationLogs archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CDBCassandraRequests archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CDBControlPlaneRequests archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CDBDataPlaneRequests archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CDBGremlinRequests archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CDBMongoRequests archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CDBPartitionKeyRUConsumption archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CDBPartitionKeyStatistics archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CDBQueryRuntimeStatistics archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : ChaosStudioExperimentEventLogs archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CHSMManagementAuditLogs archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CIEventsAudit archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CIEventsOperational archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CloudAppEvents archive updated successfully to 365","Information"
"5/10/2024 3:01 PM","Table : CommonSecurityLog archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ComputerGroup archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ConfidentialWatchlist archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ConfigurationChange archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ConfigurationData archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ContainerAppConsoleLogs archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ContainerAppSystemLogs archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ContainerEvent archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ContainerImageInventory archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ContainerInstanceLog archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ContainerInventory archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ContainerLog archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ContainerLogV2 archive updated successfully to 365","Information"
"5/10/2024 3:02 PM","Table : ContainerNodeInventory archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : ContainerRegistryLoginEvents archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : ContainerRegistryRepositoryEvents archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : ContainerServiceLog archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : CoreAzureBackup archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : DatabricksAccounts archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : DatabricksBrickStoreHttpGateway archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : DatabricksCapsule8Dataplane archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : DatabricksClamAVScan archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : DatabricksCloudStorageMetadata archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : DatabricksClusterLibraries archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : DatabricksClusters archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : DatabricksDashboards archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : DatabricksDatabricksSQL archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : DatabricksDataMonitoring archive updated successfully to 365","Information"
"5/10/2024 3:03 PM","Table : DatabricksDBFS archive updated successfully to 365","Information"
"5/10/2024 3:04 PM","Table : DatabricksDeltaPipelines archive updated successfully to 365","Information"
"5/10/2024 3:04 PM","Table : DatabricksFeatureStore archive updated successfully to 365","Information"
"5/10/2024 3:04 PM","Table : DatabricksFilesystem archive updated successfully to 365","Information"
"5/10/2024 3:04 PM","Table : DatabricksGenie archive updated successfully to 365","Information"
"5/10/2024 3:04 PM","Table : DatabricksGitCredentials archive updated successfully to 365","Information"
"5/10/2024 3:04 PM","Table : DatabricksGlobalInitScripts archive updated successfully to 365","Information"
"5/10/2024 3:04 PM","Table : DatabricksIAMRole archive updated successfully to 365","Information"
"5/10/2024 3:04 PM","Table : DatabricksIngestion archive updated successfully to 365","Information"
"5/10/2024 3:04 PM","Table : DatabricksInstancePools archive updated successfully to 365","Information"
"5/10/2024 3:04 PM","Table : DatabricksJobs archive updated successfully to 365","Information"
"5/10/2024 3:04 PM","Table : DatabricksLineageTracking archive updated successfully to 365","Information"
